decisionType,petitioner,respondent,jurisdiction,caseOrigin,caseSource,lcDisagreement,certReason,partyWinning,precedentAlteration,issueArea
2,27,181,1,57,25,0,12,1,0,9
1,106,368,1,96,22,1,10,1,0,2
1,218,3,1,302,300,0,10,1,0,3
1,113,174,1,302,300,0,12,1,0,11
1,113,174,1,302,300,0,12,1,0,11
1,113,174,1,302,300,0,12,1,0,11
1,186,27,1,100,24,1,10,1,0,8
1,186,27,1,100,24,1,10,1,0,8
1,145,6,8,153,153,0,1,0,0,9
1,145,6,8,153,153,0,1,0,0,9
1,145,231,8,96,96,0,1,0,0,9
1,145,231,8,96,96,0,1,0,0,9
1,27,121,1,51,51,0,12,0,0,9
1,326,157,1,44,29,0,12,1,0,2
1,100,27,1,96,22,1,10,1,0,1
1,159,5,2,302,300,0,1,0,0,8
1,145,231,1,302,300,0,12,1,0,8
1,145,231,1,302,300,0,12,1,0,8
1,27,176,1,3,3,0,10,1,0,9
1,382,151,1,25,25,0,10,1,0,7
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,1,302,302,0,11,1,0,1
1,126,28,2,302,300,0,1,0,0,4
1,3,171,1,130,24,0,12,0,0,9
1,338,221,1,32,32,1,10,1,0,4
1,25,4,1,300,300,0,10,0,0,8
1,198,27,2,51,51,0,1,0,0,8
1,27,116,1,3,3,0,10,1,0,4
1,27,116,1,3,3,0,10,1,0,4
1,27,241,1,302,32,0,10,1,0,8
1,369,240,1,9,24,1,2,1,0,12
1,27,366,2,55,55,0,1,1,0,9
1,27,366,2,55,55,0,1,1,0,9
1,102,1,1,96,22,0,12,0,0,4
1,352,198,1,54,23,0,10,0,0,8
1,249,250,1,51,29,0,2,1,0,2
1,208,245,1,72,30,0,10,0,0,10
1,195,102,1,84,25,0,4,1,0,10
1,237,185,1,92,23,0,12,0,0,10
1,237,185,1,92,23,0,12,0,0,10
1,237,185,1,92,23,0,12,0,0,9
1,237,185,1,92,23,0,12,0,0,10
1,237,185,1,92,23,0,12,0,0,10
1,185,16,1,92,23,0,12,0,0,10
1,185,16,1,92,23,0,12,0,0,10
1,185,16,1,92,23,0,12,0,0,10
1,185,16,1,92,23,0,12,0,0,9
1,185,16,1,92,23,0,12,0,0,10
1,25,19,2,300,300,0,1,1,0,8
1,25,19,2,300,300,0,1,1,0,8
7,171,245,1,79,24,1,2,1,0,9
7,171,245,1,79,24,1,2,1,0,9
7,171,245,1,79,24,1,2,1,0,9
1,382,151,1,26,26,0,12,1,0,9
7,209,19,2,302,300,0,1,0,0,8
1,19,123,1,55,32,0,12,1,0,8
1,369,240,1,9,25,0,13,1,0,12
1,151,371,1,52,30,1,12,0,0,7
1,371,151,1,52,30,1,12,1,0,7
1,126,28,1,302,300,0,11,1,0,1
1,234,145,1,96,22,0,12,1,1,8
1,208,102,1,126,24,0,12,0,0,8
1,145,102,1,302,300,0,12,0,0,8
1,145,102,1,109,23,0,12,0,0,8
1,195,27,1,89,28,0,10,1,0,4
1,100,28,1,302,300,0,12,0,0,1
1,100,28,1,302,300,0,12,0,0,1
7,126,28,1,302,300,0,10,1,0,1
7,126,28,1,302,300,0,11,1,0,1
7,126,28,1,302,300,1,11,1,0,1
7,100,27,1,92,23,0,12,1,0,1
1,254,27,1,55,32,0,11,1,0,1
1,405,219,1,54,23,0,10,1,0,8
1,185,219,1,54,23,0,10,1,0,8
1,219,405,1,54,23,0,10,1,0,8
1,237,219,1,54,23,0,10,1,0,8
1,100,27,1,106,30,1,11,0,0,1
6,126,27,1,55,32,0,12,0,0,9
5,501,357,1,,27,0,12,,0,
5,501,501,1,41,25,0,12,,0,
5,117,28,2,,300,0,1,0,0,
5,501,27,1,,32,0,12,0,0,
5,501,28,1,,300,0,12,0,0,
1,27,145,1,94,22,0,10,1,0,8
1,19,317,2,81,26,0,1,1,0,9
1,247,249,1,55,32,0,12,1,0,9
1,247,249,1,55,32,0,12,1,0,9
1,247,249,1,55,32,0,12,1,0,9
1,1,113,1,96,22,1,2,0,0,4
1,113,1,1,96,22,1,2,1,0,4
1,25,28,2,302,300,0,1,1,0,8
1,369,8,1,9,32,1,12,1,0,12
6,145,231,1,302,300,0,5,1,0,9
6,184,172,1,51,29,0,2,0,0,8
1,412,158,1,92,23,0,10,0,0,8
1,250,151,1,73,26,0,2,1,0,2
1,250,151,1,73,26,0,2,1,0,2
6,27,121,2,55,55,0,1,1,0,8
6,121,121,2,55,55,0,1,1,0,8
1,145,231,1,302,301,0,10,1,0,8
1,114,185,1,96,22,1,10,0,0,8
6,394,111,1,55,32,1,13,1,0,6
1,8,5,1,302,301,0,10,0,0,9
1,8,5,1,302,301,0,10,0,0,9
1,27,121,2,66,66,0,1,0,0,8
1,27,121,2,66,66,0,1,0,0,8
1,145,28,1,302,300,0,13,0,0,3
1,151,382,1,29,29,0,2,1,0,7
1,27,171,1,94,22,0,3,0,0,8
1,27,171,1,,30,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,27,171,1,,23,0,3,0,0,8
1,145,231,1,66,27,1,12,1,0,8
1,145,231,1,66,27,1,12,1,0,8
1,27,116,1,3,3,1,10,1,0,4
1,18,369,1,66,27,0,10,0,0,12
1,18,369,1,66,27,0,10,0,0,10
1,234,27,1,96,22,0,10,0,0,8
1,145,231,1,41,25,0,7,1,0,8
1,145,231,1,41,25,0,7,1,0,8
2,174,27,1,58,25,0,11,1,0,9
2,174,27,1,58,25,0,11,1,0,9
2,174,27,1,58,25,0,11,1,0,9
1,240,369,1,9,26,0,4,0,0,12
1,27,240,1,3,3,1,7,0,0,12
1,27,176,1,3,3,0,7,1,0,9
1,352,148,1,32,32,0,10,1,0,8
1,106,27,1,133,27,0,10,0,0,2
1,237,114,1,96,22,0,2,1,0,9
1,106,368,1,96,22,0,10,0,0,2
1,106,368,1,96,22,0,10,0,0,2
1,106,368,1,96,22,0,11,0,0,3
1,126,27,1,58,25,0,10,0,0,1
1,369,114,1,92,23,0,13,1,0,12
1,312,104,1,32,32,0,10,1,0,8
1,104,312,1,32,32,0,10,1,0,8
1,104,104,1,32,32,0,10,0,0,8
1,26,221,1,302,301,0,10,0,0,10
1,26,221,1,302,301,0,10,0,0,10
1,304,158,1,32,32,0,10,1,0,9
1,304,158,1,32,32,0,10,0,0,9
1,304,158,1,32,32,0,10,0,0,9
1,304,158,1,32,32,0,10,0,0,9
1,28,304,1,32,32,0,10,1,0,9
1,28,304,1,32,32,0,10,1,0,9
1,28,304,1,32,32,0,10,1,0,9
1,28,304,1,32,32,0,10,1,0,9
1,28,304,1,32,32,0,10,1,0,9
1,326,132,1,55,32,0,12,1,0,9
1,27,158,1,66,27,1,10,1,0,9
1,27,158,1,66,27,1,10,1,0,9
1,27,158,1,66,27,1,10,1,0,9
1,27,158,1,66,27,1,10,1,0,9
1,27,158,1,66,27,1,10,1,0,9
1,27,158,1,66,27,1,10,1,0,9
1,202,253,2,302,301,1,1,1,0,10
1,25,7,2,302,300,0,1,1,0,10
1,27,100,1,50,29,0,11,1,0,3
6,252,192,2,51,51,0,1,0,0,8
6,252,192,2,51,51,0,1,0,0,8
1,27,240,1,3,3,1,2,1,0,12
1,28,126,1,302,32,0,10,0,0,1
1,136,28,2,302,300,0,1,0,0,4
1,106,368,1,55,32,0,10,1,0,2
1,106,368,1,55,32,0,10,1,0,2
1,27,100,1,96,22,1,10,1,1,1
1,27,19,2,302,300,0,1,0,0,10
1,27,19,2,302,300,0,1,0,0,10
1,27,19,2,302,300,0,1,0,0,10
1,27,166,2,302,300,0,1,0,0,10
1,145,231,1,86,28,0,12,1,0,8
1,145,231,1,86,28,0,12,1,0,8
1,27,186,1,60,25,1,10,1,0,2
1,234,231,1,75,25,1,10,1,0,8
1,27,252,1,3,3,0,12,1,0,4
1,27,252,1,3,3,0,12,1,0,4
1,252,27,1,3,3,0,12,0,0,4
1,252,27,1,3,3,0,12,0,0,4
1,231,366,2,55,55,0,1,1,0,8
1,195,27,1,3,3,0,11,1,0,9
1,100,27,1,55,32,0,12,0,0,1
1,27,231,2,123,123,0,1,1,0,9
1,215,28,1,105,30,1,10,0,1,9
1,249,231,1,302,300,1,11,1,0,10
1,249,231,1,302,300,0,12,1,0,10
6,100,27,1,55,32,0,12,1,0,1
1,27,195,1,80,21,1,7,1,0,4
2,251,211,2,60,60,0,1,0,0,9
7,100,28,1,302,300,0,11,1,0,2
1,166,102,2,302,300,0,1,1,0,4
2,157,19,2,155,155,0,1,0,0,9
1,27,254,1,55,32,1,10,1,0,1
1,27,254,1,55,32,1,10,1,0,1
1,27,254,1,55,32,1,10,1,0,1
1,249,382,2,96,96,1,1,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,382,1,27,27,1,10,0,0,3
1,249,28,2,302,300,0,1,1,0,10
1,223,6,1,302,300,0,11,0,0,3
7,249,125,1,302,300,0,11,0,0,3
7,249,125,1,302,300,0,11,0,0,3
1,27,225,2,55,55,0,1,1,0,8
1,27,225,2,55,55,0,1,1,0,8
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,86,28,0,12,1,0,7
1,145,176,1,46,28,0,12,1,0,7
1,145,176,1,119,25,0,12,1,0,7
1,249,151,1,302,300,1,12,0,0,3
1,121,19,2,302,300,0,1,0,0,8
1,382,151,1,25,25,0,4,1,0,9
1,382,151,1,25,25,0,12,1,0,9
1,240,369,1,9,28,0,4,1,0,12
1,340,158,2,55,55,0,1,1,0,4
1,340,158,2,55,55,0,1,1,0,8
1,184,172,6,68,27,0,1,0,0,8
1,369,240,1,9,22,0,2,0,0,12
1,224,28,1,302,300,0,10,1,0,2
1,224,26,2,107,107,0,1,1,0,2
1,171,28,2,300,300,0,1,0,0,4
1,126,28,1,302,300,0,13,0,0,1
1,198,198,1,106,30,0,11,1,0,9
1,234,116,1,163,25,0,10,1,0,9
1,27,195,1,3,3,0,12,0,0,4
1,27,195,1,3,3,0,12,0,0,4
1,27,195,1,3,3,0,12,0,0,4
1,27,195,1,3,3,0,12,0,0,4
1,27,195,1,3,3,0,12,0,0,4
1,27,195,1,3,3,0,12,0,0,4
1,324,106,1,55,32,0,10,1,0,1
1,324,106,1,55,32,0,10,1,0,1
1,27,195,1,3,3,0,10,0,0,4
1,222,366,2,79,79,1,1,1,0,2
1,177,172,1,80,21,1,10,0,0,8
6,19,195,1,302,300,0,11,0,0,12
6,195,102,1,302,300,0,11,0,0,12
6,195,19,1,302,300,0,11,0,0,12
6,19,195,1,302,300,0,11,0,0,12
6,215,6,8,50,29,0,1,0,0,2
2,249,382,2,96,96,0,1,0,0,3
2,249,382,2,96,96,0,1,0,0,3
5,27,,2,77,77,0,1,,0,
1,27,28,9,,,0,1,1,0,10
1,27,28,9,,,0,1,1,0,10
1,231,16,1,302,300,0,10,1,0,9
1,231,16,1,302,300,0,10,1,0,9
1,114,27,1,83,28,0,4,0,0,8
1,250,377,1,55,32,0,12,0,0,9
1,250,377,1,55,32,0,12,0,0,9
1,27,184,1,83,28,1,12,0,0,9
1,27,184,1,83,28,1,12,0,0,9
1,27,100,2,66,66,0,1,1,0,1
1,27,113,1,302,301,0,12,1,0,12
1,27,113,1,302,301,0,12,1,0,12
1,27,113,1,302,301,0,12,1,0,12
1,27,113,1,302,301,0,12,1,0,12
1,116,27,1,96,22,0,4,0,0,8
1,116,27,1,96,22,0,4,0,0,8
1,116,27,1,3,3,0,12,0,0,8
1,27,184,2,55,55,0,1,1,0,8
1,27,184,2,55,55,0,1,1,0,8
1,240,27,1,9,22,0,12,1,0,12
1,136,27,1,119,25,0,12,0,0,4
1,136,27,1,119,25,0,12,0,0,4
1,186,27,1,104,26,0,12,1,0,1
1,186,27,1,95,22,0,2,0,0,8
1,27,186,1,52,30,1,2,1,0,8
1,186,27,1,79,24,0,2,0,0,8
1,238,172,1,81,26,0,11,1,0,8
1,254,27,1,52,30,0,2,1,0,1
1,1,106,1,55,32,0,3,0,0,9
1,1,106,1,55,32,0,3,0,0,2
1,1,106,1,55,32,0,3,0,0,2
1,198,198,2,300,300,0,1,0,0,8
1,198,198,2,300,300,0,1,0,0,8
1,198,198,2,300,300,0,1,0,0,8
1,198,28,2,300,300,0,1,0,0,8
1,198,28,2,300,300,0,1,0,0,8
1,106,27,1,122,25,0,12,0,0,2
1,106,27,1,122,25,0,12,0,0,2
1,28,126,1,68,27,0,12,0,0,1
1,28,126,1,68,27,0,12,0,0,1
1,252,118,1,69,27,0,10,1,0,8
1,231,27,2,66,66,0,1,0,0,9
1,231,27,2,66,66,0,1,0,0,9
1,216,27,2,66,66,0,1,0,0,9
1,216,27,2,66,66,0,1,0,0,9
1,4,27,2,66,66,0,1,0,0,9
1,4,27,2,66,66,0,1,0,0,9
1,158,27,2,66,66,0,1,0,0,9
1,158,27,2,66,66,0,1,0,0,9
1,198,357,1,27,27,0,10,1,0,8
1,130,28,2,302,302,0,1,1,0,3
1,130,28,2,302,302,0,1,1,0,3
1,130,28,2,302,302,0,1,1,0,3
1,130,28,2,302,302,0,1,1,0,3
1,130,28,2,302,300,1,1,1,0,3
1,223,28,1,302,300,0,12,0,0,3
1,254,27,1,52,30,0,12,1,0,1
1,219,237,1,95,22,1,3,1,0,8
1,405,237,1,95,22,1,3,1,0,8
1,158,3,2,302,300,0,1,1,0,8
1,382,151,1,25,25,0,10,1,0,9
1,254,27,1,52,30,0,12,0,0,1
1,249,4,1,302,300,0,10,1,0,10
1,249,,1,302,300,0,10,1,0,10
1,249,4,2,132,132,1,1,0,0,9
1,249,4,1,302,300,0,12,0,0,9
1,27,245,2,66,66,0,1,1,0,9
1,27,245,2,66,66,0,1,1,0,9
1,27,245,2,120,120,0,1,1,0,9
1,245,245,2,120,120,0,1,1,0,9
1,245,245,2,120,120,0,1,1,0,9
1,245,245,2,120,120,0,1,1,0,9
1,126,19,1,66,27,0,12,0,0,5
1,151,382,1,22,22,1,2,1,0,9
1,151,382,1,22,22,1,2,1,0,9
1,382,151,1,26,26,0,3,0,0,9
1,145,176,1,129,29,0,11,1,0,8
1,145,176,1,129,29,0,11,1,0,8
1,25,4,2,302,300,1,1,0,0,8
1,25,4,2,302,300,0,1,0,0,8
1,145,27,1,96,22,0,12,1,0,8
1,25,7,1,302,300,0,12,1,0,8
1,27,121,1,109,23,0,3,0,0,8
1,27,121,1,109,23,0,3,0,0,8
1,27,121,1,109,23,0,3,0,0,8
1,121,27,1,55,32,0,3,1,0,8
1,125,189,1,66,27,0,10,1,0,8
1,145,231,1,126,24,0,11,0,0,8
1,129,253,1,302,300,0,10,1,0,11
1,27,240,1,3,3,0,2,1,0,12
1,158,27,1,93,30,1,10,1,0,8
1,25,19,1,53,22,1,4,1,0,8
1,27,195,1,120,25,0,12,1,0,1
1,27,195,1,120,25,0,12,1,0,8
6,129,6,1,302,300,0,12,0,0,9
1,27,233,1,66,27,0,2,1,0,8
1,171,166,1,121,25,0,10,1,0,9
1,15,19,1,300,300,0,10,1,0,11
1,15,19,1,300,300,0,10,1,0,11
1,306,186,1,55,32,0,12,1,0,2
1,106,27,1,94,22,0,10,1,0,2
1,106,27,1,94,22,0,10,1,0,2
6,27,170,1,3,3,0,12,1,0,2
6,100,28,1,302,300,0,12,1,0,2
6,211,4,2,302,300,0,1,0,0,3
1,27,126,2,58,58,0,1,1,0,1
1,27,126,2,58,58,0,1,1,0,1
1,27,126,2,58,58,0,1,1,0,1
7,27,100,1,58,25,0,10,0,0,2
1,100,27,1,58,25,0,12,0,0,2
1,100,27,1,58,25,0,12,0,0,2
1,171,19,2,302,301,0,1,0,0,8
6,166,27,1,87,28,0,2,1,0,2
7,27,132,1,3,3,0,12,0,0,4
7,149,1,1,55,32,0,10,1,0,9
7,192,1,1,55,32,0,10,1,0,9
7,192,1,1,55,32,0,10,1,0,9
1,100,27,1,66,27,0,10,1,0,1
1,368,106,1,66,27,0,2,1,0,2
1,368,106,1,66,27,0,2,1,0,2
1,148,148,1,115,28,0,12,0,0,9
1,114,102,1,66,27,0,12,1,0,8
1,8,304,1,55,32,0,10,0,0,2
1,304,8,1,55,32,0,10,1,0,2
1,27,209,2,107,107,1,1,0,0,8
6,27,245,1,3,3,0,12,0,0,9
6,245,27,1,3,3,0,12,0,0,9
2,406,166,1,104,26,0,12,1,0,9
1,382,151,1,24,24,0,2,0,0,3
1,209,148,2,302,300,1,1,0,0,10
1,209,148,2,302,300,1,1,0,0,10
1,4,231,2,41,41,0,1,1,0,9
1,4,231,2,41,41,0,1,1,0,9
1,17,254,1,50,29,0,10,1,0,2
1,17,254,1,50,29,0,10,1,0,3
1,115,105,1,75,25,1,12,1,0,8
1,115,105,1,75,25,1,12,1,0,8
1,115,105,1,75,25,1,12,1,0,8
1,115,105,1,75,25,1,12,1,0,8
1,191,27,2,66,66,1,1,0,0,9
1,127,28,2,302,300,0,1,0,0,8
1,127,28,2,302,300,0,1,0,0,8
1,135,305,1,96,22,0,12,1,0,12
1,135,305,1,96,22,0,12,1,0,12
1,135,305,1,96,22,0,12,0,0,12
1,135,305,1,96,22,0,12,0,0,12
1,254,27,1,109,23,1,10,1,0,1
6,153,6,1,302,300,0,12,0,0,9
7,100,27,1,96,22,0,12,0,0,3
7,100,27,1,96,22,0,12,0,0,3
7,100,27,1,96,22,0,12,0,0,3
1,184,27,2,103,103,0,1,0,0,8
1,184,27,2,103,103,0,1,0,0,8
1,166,171,2,302,300,0,1,1,0,8
1,233,3,2,302,300,0,1,0,0,8
1,233,3,2,302,300,0,1,0,0,8
1,233,3,2,302,300,0,1,0,0,3
1,211,211,1,51,29,1,2,1,0,2
1,382,151,1,25,25,0,3,1,0,7
1,382,249,1,32,32,1,12,1,0,7
1,382,249,1,32,32,1,12,1,0,7
1,249,382,1,22,22,1,12,0,0,7
1,249,382,1,22,22,1,12,0,0,7
1,249,382,1,26,26,0,12,0,0,7
1,8,3,1,302,301,0,12,0,0,3
1,8,3,1,302,301,0,12,0,0,3
2,349,116,1,55,32,0,1,1,0,9
2,349,116,1,55,32,0,1,1,0,9
2,349,116,1,55,32,0,1,1,0,9
2,349,116,1,55,32,0,1,1,0,9
2,349,116,1,55,32,0,1,1,0,9
5,501,501,1,,32,0,12,,0,
5,27,501,1,3,3,0,12,,0,
5,501,501,1,,25,0,12,,0,
5,501,27,1,,27,0,12,,0,
1,211,19,1,51,29,0,12,0,0,1
1,211,19,1,51,29,0,12,0,0,1
1,211,19,1,51,29,0,12,0,0,1
1,195,27,2,96,96,0,1,0,0,9
1,195,27,2,96,96,0,1,0,0,9
1,8,27,1,109,23,0,2,0,0,8
6,208,116,1,163,25,0,12,1,0,9
6,126,28,1,300,300,1,10,0,0,9
2,198,198,1,300,300,0,12,0,0,9
2,198,198,1,,300,0,12,1,0,9
1,27,100,1,44,29,1,12,0,0,1
1,27,100,1,44,29,1,12,0,0,1
1,27,100,1,55,32,1,10,0,0,1
1,27,100,1,55,32,1,10,0,0,9
7,100,28,1,302,300,0,11,0,0,1
1,186,307,1,55,32,0,3,1,0,2
1,27,176,1,3,3,0,11,1,0,9
1,215,28,1,302,300,0,12,1,0,9
1,215,28,1,302,300,0,12,1,0,9
1,215,28,1,302,300,0,12,1,0,9
1,100,19,1,92,23,0,10,0,0,9
1,253,168,1,302,300,0,12,1,0,11
1,253,168,1,302,300,0,12,1,0,11
1,215,28,1,302,300,0,10,1,0,1
1,190,27,2,103,103,0,1,0,0,8
6,27,176,1,91,21,0,12,0,0,8
2,501,501,1,302,302,0,1,1,0,9
1,100,28,1,302,301,0,10,1,0,1
1,184,172,1,54,23,1,10,0,0,9
1,145,116,1,66,27,0,12,0,0,8
1,145,116,1,66,27,0,12,0,0,8
1,27,8,1,3,3,0,12,0,0,8
1,331,151,1,50,29,0,2,0,0,8
1,331,151,1,50,29,0,2,0,0,9
1,27,215,1,51,29,1,2,0,0,1
1,27,100,2,52,52,0,1,0,0,1
1,27,100,2,122,122,0,1,0,0,1
1,19,176,1,302,300,1,12,0,0,8
1,19,176,1,302,300,1,12,0,0,10
1,19,176,1,302,300,1,12,0,0,8
1,19,176,1,302,300,1,12,0,0,10
1,249,151,1,44,29,0,12,0,0,7
1,100,27,1,81,26,1,10,1,0,1
1,27,100,2,132,132,0,1,0,0,1
1,116,116,1,109,23,0,2,0,0,8
1,116,116,1,109,23,0,2,1,0,8
1,27,195,1,155,24,0,12,1,0,8
1,19,25,2,60,60,0,1,1,0,9
1,106,1,1,55,32,0,11,1,0,4
1,113,1,1,96,22,0,12,0,0,4
1,113,1,1,96,22,0,12,0,0,4
1,113,1,1,96,22,0,12,0,0,4
1,245,27,1,92,23,0,12,0,0,8
1,245,27,1,92,23,0,12,0,0,1
6,106,368,1,109,23,0,12,1,0,2
2,224,21,2,155,155,1,1,1,0,2
1,237,27,2,96,96,0,1,1,0,8
1,145,231,1,302,300,1,5,1,0,8
1,27,172,2,104,104,0,1,1,0,8
1,25,19,2,300,300,0,1,1,0,8
1,25,19,2,302,300,0,1,1,0,8
1,208,104,1,66,27,0,11,1,0,8
1,253,168,1,67,27,0,10,1,0,11
1,19,249,1,44,29,1,11,0,0,8
1,19,249,1,44,29,1,11,0,0,8
1,151,28,2,302,300,0,1,0,0,2
1,151,28,2,302,300,0,1,0,0,2
1,151,28,2,302,300,0,1,0,0,2
1,202,21,2,302,300,0,1,0,0,9
1,193,200,1,302,300,0,12,1,0,4
1,304,141,1,55,32,0,12,0,0,9
1,152,141,1,55,32,0,12,0,0,9
1,8,21,2,302,300,0,1,0,0,3
1,8,21,2,302,300,0,1,0,0,3
1,8,414,1,75,25,0,12,0,0,9
1,8,414,1,75,25,0,12,0,0,9
1,8,414,1,75,25,0,12,0,0,9
6,224,26,2,116,116,0,1,0,0,9
6,224,26,8,116,116,0,1,0,0,9
1,28,126,1,81,26,1,10,1,0,1
1,28,126,1,81,26,1,10,1,0,1
1,106,368,1,51,29,0,2,0,0,3
1,106,368,1,81,26,0,2,1,0,3
1,106,368,1,81,26,0,2,1,0,3
1,106,368,1,81,26,0,2,1,0,3
1,106,368,1,81,26,0,2,1,0,3
1,106,368,1,81,26,0,2,1,0,3
1,116,27,1,92,92,0,10,1,0,9
1,106,368,1,96,22,0,12,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,106,1,2,55,55,0,1,0,0,3
1,111,27,1,96,22,0,10,0,0,1
1,240,368,1,9,29,0,11,1,0,12
1,121,28,2,302,302,0,1,0,0,8
1,121,28,2,302,302,0,1,0,0,8
1,8,27,1,,25,0,2,0,0,9
1,8,27,1,,25,0,2,0,0,9
1,240,27,1,58,25,0,10,0,0,12
1,100,27,1,92,23,1,4,0,0,1
1,100,27,1,92,23,1,4,0,0,1
1,27,211,2,85,85,0,1,1,0,8
6,211,211,12,302,300,1,1,1,0,2
6,211,211,12,302,300,1,1,1,0,2
1,237,159,1,55,32,0,10,1,0,4
1,237,159,1,55,32,0,10,1,0,4
1,27,106,2,51,51,0,1,1,0,2
1,27,106,2,51,51,0,1,1,0,4
1,100,28,1,302,300,0,10,0,0,1
1,159,1,1,55,32,0,12,0,0,4
1,211,211,1,302,300,1,12,1,0,2
1,211,211,1,302,300,1,12,1,0,2
1,211,211,1,302,300,1,12,1,0,2
1,211,211,1,302,300,1,12,1,0,2
1,27,234,1,96,22,0,10,0,0,8
1,218,28,1,302,300,0,10,0,0,3
1,218,28,1,302,300,0,10,0,0,3
1,202,21,2,302,300,0,1,0,0,3
1,202,21,2,302,300,0,1,0,0,3
1,27,206,2,108,108,0,1,0,0,8
1,27,206,2,108,108,0,1,0,0,8
1,253,27,1,131,24,0,10,0,0,2
1,158,27,2,66,66,0,1,0,0,8
6,198,198,2,300,300,0,1,0,0,9
6,198,198,2,300,300,0,1,0,0,9
2,126,28,1,302,300,0,12,1,0,9
1,382,151,1,25,25,0,11,0,0,7
1,219,352,1,32,32,1,12,0,0,8
1,4,352,1,32,32,1,12,0,0,8
1,8,27,1,96,22,1,4,0,0,8
1,8,27,1,109,23,0,4,0,0,8
1,8,27,1,109,23,0,4,0,0,8
1,8,27,1,109,23,0,4,0,0,8
1,184,27,2,81,81,0,1,0,0,8
1,4,134,1,55,32,0,10,1,0,5
1,134,4,1,55,32,0,10,0,0,5
1,134,4,1,55,32,0,10,0,0,5
1,134,4,1,55,32,0,10,0,0,5
1,357,184,1,22,22,0,10,0,0,8
1,184,357,1,22,22,0,10,0,0,8
1,156,19,2,301,300,1,1,1,1,3
1,126,28,1,302,301,0,12,0,0,9
1,231,27,2,86,86,1,1,1,0,8
1,27,231,2,83,83,0,1,1,0,8
1,184,316,1,55,32,0,12,1,0,13
1,184,316,1,55,32,0,12,1,0,13
1,184,316,1,55,32,0,12,1,0,13
1,316,184,1,55,32,0,12,1,0,13
1,316,184,1,55,32,0,12,1,0,13
1,316,184,1,55,32,0,12,1,0,13
1,240,27,1,123,30,0,2,0,0,12
1,100,27,1,51,29,0,12,0,0,1
1,100,27,1,51,29,0,12,0,0,1
1,100,27,1,96,22,1,12,0,0,1
1,100,27,1,96,22,1,12,0,0,1
1,100,27,1,96,22,1,12,0,0,1
1,249,182,1,86,28,0,12,0,0,2
1,249,182,1,86,28,0,12,0,0,2
1,116,145,1,109,23,0,10,0,0,8
1,100,28,2,302,300,0,1,0,0,4
6,100,27,1,129,29,0,12,1,0,1
5,501,501,1,,26,0,12,,0,
5,501,501,1,,27,0,12,,0,
5,27,501,1,,27,0,12,0,0,
5,1,501,1,,27,0,12,,0,
5,501,501,2,96,96,0,1,0,0,
2,224,21,2,72,72,0,1,0,0,9
2,224,21,2,155,155,0,1,0,0,9
2,224,21,2,126,126,0,1,0,0,9
2,312,104,4,55,32,0,1,0,0,9
1,240,369,1,9,22,0,2,0,0,12
1,172,172,1,110,23,0,2,0,0,8
1,352,148,1,32,32,0,12,1,0,9
1,114,382,1,80,21,0,2,1,0,12
1,27,245,2,86,86,0,1,1,0,9
1,27,100,2,80,80,0,1,1,0,1
1,27,100,2,80,80,0,1,1,0,1
1,145,231,1,94,22,0,11,1,0,9
1,27,166,1,80,21,0,3,0,0,9
1,166,27,1,96,22,0,12,0,0,9
2,28,126,1,103,26,0,12,1,0,9
1,130,130,2,302,300,0,1,1,0,3
1,106,328,1,55,32,0,12,1,0,2
2,224,21,2,72,72,0,1,1,0,9
1,126,28,1,302,300,1,10,1,0,9
1,27,198,1,3,3,0,11,1,0,4
1,245,4,1,302,300,0,11,0,0,8
1,240,27,4,111,23,0,1,1,0,12
